X1,X2,X3,Y
0.013633206,0.902895103,0.536053233,0
0.778575418,1,0.447891611,1
0.280172143,1,0.443823634,1
0.458042709,0.981682625,0.65833986,1
0.216132673,0.38857087,0.817616035,0
0.963194817,0.532040091,0.636620587,1
0.768467195,1,0.589988047,1
0.216428399,0.53361067,0.301621475,0
0.012520728,1,0.921883189,1
0.064566912,0.652434822,0.121276843,0
0.393550112,1,0.774981528,1
0.910259562,0.81974058,0.458309263,1
0.01371144,1,0.298145679,1
0.828955603,1,0.424579461,1
0.44506324,1,0.871648825,1
0.568957333,0.931461921,0.428522293,1
0.278990938,0.534461217,0.786316313,0
0.373718497,0.906763554,0.349913611,0
0.26130337,1,0.054423208,1
0.201078783,1,0.808908548,1
0.293525,1,0.146366315,1
0.309275666,0.71155329,0.509793481,0
0.242073442,1,0.804403926,1
0.948312344,0.543431654,0.331247696,1
0.621300213,1,0.651836833,1
0.633880617,0.496770505,0.139096809,0
0.588152487,0.838500801,0.66658937,1
0.190342484,1,0.836895587,1
0.815662773,0.339479087,0.171848693,0
0.894576903,0.919683902,0.561816014,1
0.092086777,0.468943291,0.275508749,0
0.635954108,0.6143568,0.449861855,0
0.23927341,1,0.331843358,1
0.006706802,0.977084451,0.781710413,0
0.683050126,0.953304077,0.464808739,1
0.480939051,0.729426776,0.804634311,0
0.835966725,0.398159324,0.138850376,0
0.910820917,0.9283757,0.885243132,1
0.984673158,0.65725709,0.066853935,1
0.554458482,0.882279945,0.253007154,1
0.67897989,1,0.946439499,1
0.220094918,0.879657508,0.510199181,0
0.961312491,0.266685389,0.476598266,1
0.486414612,0.331855831,0.89043576,0
0.658640344,0.922444006,0.303981471,1
0.957138009,0.422418434,0.403283624,1
0.47652024,0.398259961,0.191552725,0
0.439200896,0.641588254,0.622505626,0
0.065761779,0.580746745,0.572112146,0
0.90278275,0.552885196,0.421199361,1
0.659094722,0.703435265,0.985305105,0
0.234655142,1,0.119792671,1
0.524758059,0.370234742,0.999857598,0
0.505378413,0.710266757,0.035292197,0
0.048837716,1,0.303701778,1
0.996378493,0.260188428,0.444174268,1
0.588450201,0.299992757,0.296713892,0
0.201018092,0.340674025,0.878703668,0
0.11369338,1,0.690170535,1
0.674439861,0.617721963,0.418388173,0
0.577920693,0.7868884,0.558814146,0
0.212231945,0.888802691,0.381586916,0
0.494150838,0.46450448,0.244257344,0
0.082897761,1,0.859020093,1
0.873799488,0.294377411,0.505978666,0
0.929010414,1,0.062744397,1
0.582973476,0.777716125,0.947657605,0
0.239462679,0.368077843,0.842984623,0
0.394634403,0.700125148,0.306745062,0
0.701310888,0.619658077,0.914575932,0
0.009635499,0.452681752,0.390127514,0
0.189376697,0.442271545,0.571141775,0
0.556745165,0.799883461,0.598474193,0
0.602653491,1,0.444769808,1
0.154062357,0.977741616,0.501847592,0
0.384773406,0.798632686,0.937233831,0
0.01251114,1,0.46435781,1
0.686171563,1,0.55966235,1
0.397637993,0.916473304,0.757293137,0
0.56530656,0.426048383,0.341824559,0
0.670748489,0.637225732,0.991854212,0
0.600628442,0.401361605,0.345231062,0
0.144292578,0.659417651,0.249932458,0
0.270987521,1,0.276454278,1
0.178866324,0.538843379,0.23529389,0
0.886170567,0.385083499,0.278529481,1
0.223690209,0.550734275,0.814601795,0
0.74661719,0.780072395,0.897010616,1
0.690062165,0.62903768,0.849019991,0
0.929479851,0.861380271,0.105077208,1
0.708402714,1,0.036533756,1
0.947230341,0.451267633,0.301179159,1
0.140353375,1,0.782552445,1
0.281632502,0.83211119,0.541060105,0
0.328256276,0.887843745,0.541395844,0
0.345328418,0.550486156,0.082055651,0
0.405087821,0.981682569,0.672917873,1
0.944479967,0.779275271,0.417047483,1
0.760531452,1,0.512675785,1
0.106650407,1,0.569448192,1
0.896392312,0.345672457,0.972079442,1
0.870021545,0.870878089,0.280050909,1
0.304328928,0.347395351,0.720298448,0
0.659995246,1,0.495144204,1
0.024477165,1,0.405137203,1
0.692526982,0.577544256,0.228891658,0
0.5993994,0.748498535,0.923283288,0
0.028769931,1,0.492778276,1
0.324208215,1,0.851892194,1
0.903632589,0.89323566,0.270086111,1
0.461132455,0.98640234,0.992382616,1
0.170704179,0.401439356,0.631568971,0
0.583491061,1,0.849944446,1
0.401811409,0.607206647,0.231543367,0
0.273418263,0.894640681,0.023731019,0
0.282872261,0.657948467,0.919260039,0
0.940969866,0.534178006,0.768308782,1
0.271344345,1,0.527229024,1
0.858498116,1,0.759025933,1
0.899362983,0.542041005,0.334385836,1
0.201713805,1,0.550989069,1
0.521581607,0.271221876,0.264640855,0
0.762220227,0.497161552,0.455630199,0
0.928034988,0.726559559,0.723122061,1
0.204412684,0.791611796,0.492728845,0
0.816337333,0.273429791,0.076432851,0
0.289478128,1,0.545832451,1
0.700247093,0.357199471,0.812025501,0
0.384273499,0.619595283,0.554647413,0
0.362560881,1,0.988919704,1
0.352692044,0.761386423,0.38284798,0
0.290840373,1,0.666169395,1
0.993146554,1,0.226221935,1
0.043288116,0.75703184,0.753244141,0
0.148734352,0.950339335,0.768523234,0
0.373884931,0.369726572,0.233560873,0
0.366822781,0.552412648,0.16465621,0
0.486003896,0.506695797,0.062460866,0
0.18543351,1,0.970268212,1
0.335506993,0.295173781,0.176907679,0
0.072853033,0.979913612,0.084981336,0
0.462524901,0.456042689,0.861342331,0
0.490917938,0.313782847,0.824716348,0
0.638588536,0.572826104,0.545998283,0
0.528669705,0.439073171,0.075097556,0
0.540226636,1,0.404235891,1
0.106720156,1,0.950948877,1
0.302158198,0.827188295,0.463259086,0
0.731756275,1,0.10580969,1
0.880366126,1,0.536943392,1
0.290188539,0.459330275,0.369913386,0
0.159068954,0.662806589,0.371572501,0
0.396881524,0.716546165,0.538058537,0
0.573980634,0.736732359,0.679089727,0
0.068309731,1,0.33185951,1
0.66920398,0.632050809,0.425655996,0
0.195490899,0.650264857,0.189403717,0
0.215259329,0.689644841,0.759404685,0
0.952025573,0.615039994,0.588499426,1
0.259033229,0.500653868,0.553824771,0
0.216187939,1,0.707621437,1
0.128520146,0.544537492,0.912775769,0
0.551897984,0.409950681,0.901662853,0
0.615515261,0.845947246,0.858098088,1
0.970160973,0.377771401,0.365704884,1
0.021280147,0.348677383,0.580175843,0
0.877945181,0.895123669,0.317503021,1
0.029503962,0.867527903,0.564570061,0
0.144846265,0.424086871,0.596974902,0
0.93163045,0.54966436,0.04753735,1
0.414052771,0.834420003,0.232892498,0
0.77788556,0.663180248,0.610034898,1
0.476609851,0.267312995,0.354621707,0
0.171858646,0.514160293,0.390311316,0
0.361040615,1,0.613939596,1
0.151636031,0.370228061,0.883714829,0
0.767715035,0.370965662,0.006116119,0
0.179613282,0.35660634,0.603896753,0
0.47009216,0.513825541,0.894579152,0
0.561201873,0.788974052,0.410207519,0
0.910744246,0.431691634,0.164307262,1
0.846407134,1,0.517633439,1
0.204447823,0.548217734,0.269631801,0
0.612560732,0.452061798,0.640541454,0
0.835526717,1,0.25780291,1
0.453156715,0.885646019,0.03437405,0
0.665910462,0.703394294,0.12359112,0
0.277709187,0.762881045,0.233783286,0
0.352504498,0.259797653,0.70947853,0
0.652528483,0.273401413,0.964701858,0
0.889881528,0.520651158,0.214878071,1
0.489838285,0.532847648,0.386107661,0
0.196090342,0.67416797,0.267518806,0
0.204148239,1,0.741096566,1
0.033131239,0.958674566,0.669478176,0
0.856630029,0.992438745,0.225546334,1
0.105217123,1,0.514495784,1
0.257091177,0.853348907,0.972178184,0
0.717911993,0.358774325,0.277375268,0
0.572968074,0.660141656,0.259976412,0
0.635419951,0.441850817,0.420713614,0
0.995894797,1,0.123496204,1
0.570224133,0.454654204,0.526015352,0
0.83107138,0.548755059,0.855006301,1
0.794901266,0.302671867,0.958626855,0
0.587535129,0.758276336,0.616241074,0
0.393741876,1,0.626251531,1
0.842125401,0.521177694,0.295727252,1
0.983388538,0.769780425,0.917840075,1
0.28123764,0.918747838,0.663660005,0
0.665424042,0.570273582,0.240574558,0
0.793865274,0.689429158,0.725167922,1
0.148226039,1,0.594798932,1
0.502162592,1,0.103140982,1
0.45829887,1,0.895355408,1
0.418905098,0.628019943,0.94724631,0
0.789356883,0.61997202,0.579909836,1
0.562240153,0.607122643,0.880294769,0
0.171486743,0.423874808,0.196576104,0
0.377025493,0.621333893,0.436803306,0
0.120754973,1,0.382570986,1
0.57942952,0.511081705,0.306540756,0
0.205869811,1,0.322642811,1
0.798289788,0.441581562,0.891851456,0
0.072954058,0.701655542,0.658081707,0
0.411428738,0.772663159,0.800809676,0
0.405727345,0.551531955,0.854193404,0
0.174366288,0.475724996,0.586632827,0
0.1200334,0.349934122,0.348942799,0
0.085161913,0.428682945,0.513077095,0
0.180903694,0.93834717,0.759851411,0
0.648004448,0.302466649,0.854341719,0
0.51473438,0.344022072,0.236334262,0
0.186954435,0.464991533,0.037089791,0
0.103539315,0.926405039,0.433185648,0
0.758624893,0.32053629,0.755570311,0
0.825792026,0.607175204,0.626095859,1
0.018595568,0.973784668,0.266726455,0
0.658329327,0.57056106,0.2070934,0
0.56075115,0.287844051,0.010555414,0
0.832081345,1,0.821562852,1
0.235873128,0.909175983,0.717225351,0
0.974753194,0.877421611,0.104248234,1
0.808946738,0.537379051,0.382593039,1
0.531375061,0.98199392,0.382354253,1
0.09612462,1,0.779574157,1
0.289326059,0.599309357,0.162514497,0
0.700816003,0.272905694,0.373966589,0
0.100616433,0.331006875,0.986982667,0
0.799780837,0.659891765,0.948899541,1
0.83549752,0.250516706,0.114304993,0
0.542692474,0.930796233,0.298016179,1
0.611266872,0.992532743,0.09095228,1
0.141135632,0.811622428,0.400065528,0
0.250335674,0.429083204,0.657597742,0
0.985685011,0.87108813,0.196575666,1
0.209038442,0.541820375,0.520382596,0
0.01703643,0.76700046,0.761229212,0
0.766835893,0.744770521,0.071287908,1
0.878155576,0.400205959,0.658988031,1
0.542997937,0.827664694,0.757940465,0
0.448500514,1,0.891819045,1
0.535092414,1,0.489917058,1
0.035234913,0.298507361,0.460698223,0
0.245877761,0.979040676,0.152143306,0
0.702830207,1,0.582655823,1
0.893891246,1,0.245396854,1
0.419926756,0.525343672,0.682262905,0
0.31326995,0.628857341,0.796576868,0
0.336895219,0.648355888,0.318266773,0
0.707440378,0.568342231,0.666162932,0
0.653527366,1,0.50968325,1
0.959014184,1,0.767434685,1
0.904971625,1,0.122167962,1
0.009855215,1,0.702121859,1
0.945912785,0.648945035,0.863114501,1
0.597192096,1,0.401329466,1
0.987418328,0.40932345,0.683721745,1
0.666273859,0.887646988,0.29692503,1
0.403101256,0.642313261,0.385120163,0
0.514227881,0.26035577,0.433445959,0
0.518991652,0.523722606,0.770908556,0
0.042117932,0.995892002,0.854057774,0
0.80703038,0.468585931,0.669376753,0
0.235300869,0.689862085,0.571789636,0
0.970158711,0.437107183,0.850032305,1
0.644078223,0.263999244,0.48828437,0
0.691636336,0.667519957,0.872182509,0
0.595268445,1,0.102702731,1
0.728263665,0.43882847,0.945198813,0
0.660752224,1,0.862664779,1
0.973977446,0.332352897,0.214870567,1
0.590943215,0.481138308,0.740622273,0
0.666253883,0.438507585,0.965825126,0
0.765142408,0.931125855,0.273739245,1
0.593595451,0.821975549,0.468242805,1
0.494325928,0.580068619,0.207055882,0
0.043566435,0.491333888,0.500678857,0
0.779600467,0.441570921,0.78120371,0
0.261043264,1,0.588970681,1
0.979293636,0.651997394,0.480681602,1
0.480373147,0.776156706,0.911717213,0
0.275245811,0.795473328,0.486781648,0
0.734380697,0.252073966,0.841655771,0
0.306016588,0.511451521,0.285399242,0
0.983503116,1,0.330193311,1
0.87024114,0.572049728,0.037829605,1
0.561025758,0.615348105,0.747449183,0
0.408321813,0.803096429,0.597775328,0
0.041990127,1,0.787697266,1
0.885823387,0.860527473,0.787801926,1
0.360740164,0.446088847,0.978147333,0
0.808217408,0.471477912,0.020309327,0
0.514842381,0.534537483,0.667591175,0
0.043182535,0.828549138,0.692500363,0
0.33812602,1,0.960678746,1
0.238224322,0.604771898,0.638511825,0
0.977873358,0.693150315,0.514202002,1
0.92708584,0.345827953,0.269009318,1
0.786674881,0.296094482,0.063039894,0
0.736854107,0.591231678,0.374090575,0
0.466121214,0.667981487,0.659793973,0
0.909030987,0.353669799,0.594450352,1
0.753425054,0.432233005,0.085132528,0
0.548325544,1,0.953742125,1
0.596298485,0.367965613,0.299018345,0
0.219238241,0.88552857,0.720323556,0
0.487340435,0.453368516,0.256322961,0
0.851066657,0.497216969,0.494374062,1
0.675783861,0.382014839,0.712152728,0
0.528477214,0.679499783,0.275356515,0
0.824976732,1,0.962685795,1
0.673803311,0.436584187,0.26347899,0
0.416185482,0.687345349,0.29307069,0
0.318712233,1,0.751206731,1
0.575141509,1,0.52742822,1
0.71696242,1,0.255720006,1
0.072057916,1,0.279928702,1
0.516889168,1,0.402821504,1
0.164536203,0.80253713,0.884362519,0
0.4329931,0.869966076,0.53905179,0
0.07564799,0.742087765,0.335526185,0
0.680012029,0.641789098,0.63311572,0
0.517787577,0.837313974,0.224160829,0
0.913732152,0.896839432,0.161689837,1
0.463817015,0.489786423,0.342914973,0
0.620313416,1,0.338800464,1
0.01177376,1,0.916515059,1
0.760476414,0.27111828,0.315266686,0
0.307047763,0.746874185,0.408952871,0
0.117911592,0.698575571,0.244928396,0
0.760181307,0.415707205,0.743578205,0
0.056853198,1,0.684362764,1
0.236938039,0.989710232,0.627533113,1
0.4855205,0.591630879,0.116402778,0
0.356137228,0.513602334,0.932551696,0
0.680272551,0.698404976,0.962616095,1
0.44533293,0.862234511,0.28877955,0
0.14793583,0.702355722,0.778888999,0
0.574844199,1,0.538676936,1
0.21285434,0.354307075,0.142751311,0
0.513430275,0.590556386,0.070343108,0
0.775155214,0.281160562,0.444541544,0
0.191746903,0.579857851,0.768621162,0
0.946828994,0.818935809,0.026856873,1
0.403399958,0.549882457,0.242497572,0
0.497035318,0.250233638,0.118604432,0
0.179519757,0.841234144,0.034301679,0
0.338628221,0.321923963,0.666007331,0
0.177918459,1,0.055524283,1
0.007950955,0.448746134,0.83880007,0
0.243034273,0.911061933,0.230007295,0
0.487331886,0.510157531,0.098915978,0
0.014153807,0.765393254,0.784138821,0
0.298347655,0.925617377,0.606228609,0
0.708147507,0.874137673,0.362504395,1
0.4279698,0.539148031,0.055947298,0
0.558208251,0.908375328,0.883572371,1
0.817482603,1,0.704987763,1
0.785092407,0.864781409,0.359466942,1
0.261572966,0.385412578,0.894464846,0
0.386488696,0.43664207,0.500915265,0
0.533038651,1,0.930258719,1
0.112819141,0.679399973,0.461927449,0
0.41231593,1,0.440799467,1
0.239457079,0.543259753,0.919630466,0
0.305067128,1,0.015917636,1
0.0982877,0.968798761,0.941979924,0
0.323640798,0.525522089,0.244553865,0
0.88681963,0.472325599,0.534039153,1
0.167693954,0.355468347,0.263911815,0
0.065693599,1,0.191829075,1
0.610205539,1,0.181320393,1
0.509242488,1,0.90005195,1
0.539724844,0.409235854,0.054767509,0
0.503114552,0.427497457,0.510708601,0
0.593040435,0.775449319,0.409022402,0
0.158177307,0.734328836,0.630254902,0
0.481110875,1,0.678021481,1
0.549449091,0.25174789,0.864723157,0
0.024398632,1,0.938805191,1
0.127779516,1,0.16270582,1
0.510264422,0.739513672,0.587497122,0
0.405295945,0.577691275,0.418329579,0
0.856676412,1,0.39363321,1
0.717510553,0.944262589,0.162461201,1
0.277631178,1,0.786026511,1
0.79686816,0.418825046,0.038139914,0
0.731486387,0.892428654,0.760223021,1
0.154964906,0.489984168,0.957831963,0
0.730366194,0.877843726,0.807274651,1
0.983273518,0.767415784,0.526932451,1
0.783271223,1,0.105933883,1
0.701230261,1,0.219181566,1
0.552197375,0.994777634,0.963168416,1
0.090432979,0.6540755,0.236871735,0
0.07773999,0.442232652,0.105964573,0
0.943801558,0.776221139,0.309456296,1
0.112939132,0.555585671,0.241211943,0
0.644166693,0.717599598,0.207105688,0
0.385822958,0.752661357,0.875940324,0
0.081560781,1,0.197407356,1
0.426486472,0.837986277,0.300769358,0
0.325609177,1,0.749774378,1
0.39282394,0.856845683,0.575135271,0
0.876906007,0.640536706,0.975014257,1
0.097456122,0.842663039,0.368912464,0
0.072475354,0.725146756,0.939682244,0
0.804260233,1,0.04695881,1
0.457333118,0.66016516,0.633389742,0
0.736797194,1,0.592776902,1
0.522638394,0.952364216,0.883275536,1
0.131052655,0.86095153,0.574654116,0
0.729585277,0.732880877,0.93824322,1
0.224083383,1,0.146122897,1
0.955479513,0.594389971,0.825558001,1
0.202509561,0.820188971,0.023872119,0
0.877529853,0.321359629,0.259930159,0
0.369191206,0.413370449,0.960382903,0
0.136459602,0.973921861,0.063806075,0
0.757029246,0.829684039,0.823065991,1
0.049789975,0.519270198,0.809784766,0
0.111108248,0.394567814,0.032950588,0
0.311014489,0.7466698,0.57791856,0
0.280195859,0.79639382,0.561370909,0
0.05216668,0.980722872,0.02296076,0
0.610839615,0.836956929,0.051091982,1
0.218559406,1,0.372855968,1
0.711795482,1,0.522861359,1
0.4288888,0.460295526,0.999896102,0
0.855053872,0.566613603,0.012547043,1
0.090012547,0.536020397,0.718044351,0
0.035583022,0.274582762,0.629086642,0
0.370961683,1,0.9140796,1
0.535657914,1,0.00034401,1
0.737290632,0.594389286,0.395247005,0
0.816362784,1,0.462861225,1
0.67840156,1,0.550457928,1
0.514690664,0.952569037,0.829998679,1
0.002214163,0.390334783,0.044111213,0
0.530155671,0.797832449,0.476438372,0
0.70878931,0.396276817,0.576819201,0
0.108810973,1,0.115750128,1
0.386332526,0.438067718,0.377018618,0
0.623734724,0.367747665,0.817895333,0
0.741781645,1,0.218331688,1
0.106006847,1,0.469194693,1
0.741030117,0.287993953,0.969857198,0
0.644772468,1,0.529178754,1
0.686863683,1,0.339943152,1
0.24808422,0.766457123,0.294620932,0
0.142541975,1,0.923806069,1
0.854887678,0.823535621,0.668249714,1
0.557760965,1,0.665578536,1
0.676610347,0.558550945,0.700377292,0
0.645498337,1,0.296472038,1
0.351430615,0.57457107,0.332978825,0
0.801484809,0.544786844,0.604404126,1
0.233510017,0.919185534,0.023280336,0
0.723662132,0.446994619,0.287908444,0
0.367976641,0.252988281,0.046752379,0
0.682590729,0.361318679,0.980555363,0
0.930924362,0.765374593,0.45175662,1
0.214171406,0.351964782,0.31259459,0
0.580003422,0.955546964,0.158261127,1
0.910502671,1,0.706241415,1
0.218719616,0.44632368,0.104830135,0
0.083020005,1,0.647085509,1
0.835479193,0.499291729,0.693888837,1
0.77532539,0.558968342,0.430312772,1
0.607284889,0.500571428,0.947293319,0
0.170862028,0.738245189,0.137343667,0
0.261695461,0.419681878,0.801701895,0
0.307786638,0.570384818,0.033996348,0
0.486977019,1,0.995138381,1
0.556390233,1,0.073926047,1
0.957302191,0.762886568,0.800553487,1
0.421391515,0.990892762,0.173878598,1
0.58891413,0.903646658,0.050520637,1
0.45507058,0.269482416,0.147645756,0
0.77495271,0.773735131,0.622548636,1
0.23463086,1,0.861727086,1
0.128102297,0.619400395,0.90813038,0
0.792383826,0.761100069,0.157532762,1
0.493103662,0.747533865,0.362646209,0
0.354764794,1,0.132230314,1
0.265632871,0.803884585,0.467250598,0
0.042248097,1,0.293534725,1
0.56383457,1,0.278584187,1
0.197596567,0.367998909,0.894024954,0
0.82787756,0.803563914,0.856323301,1
0.900179502,1,0.890871106,1
0.982740448,0.89411291,0.881660806,1
0.824657641,1,0.17402354,1
0.53815658,0.648153169,0.214190102,0
0.541531258,0.471682671,0.025582938,0
0.705325315,1,0.777292102,1
0.362214542,0.967707954,0.041118585,1
0.324985148,0.454017753,0.281863974,0
0.713313838,1,0.519393156,1
0.494950816,0.840206398,0.012818216,0
0.859774323,0.88781119,0.284022654,1
0.170595281,0.971240991,0.20237267,0
0.229756755,0.489286035,0.046974038,0
0.55238063,1,0.655951024,1
0.755143013,0.803156133,0.488501586,1
0.910594514,0.647959461,0.150196738,1
0.708420096,0.992069789,0.596524826,1
0.018042365,0.931416225,0.016274567,0
0.916849372,0.837855725,0.450010661,1
0.7519198,0.936448393,0.85880889,1
0.359154627,0.419867692,0.043118006,0
0.833722191,0.781920748,0.995849017,1
0.718309493,1,0.62844567,1
0.747495667,0.447057526,0.157876128,0
0.725049847,1,0.216958674,1
0.082320472,0.518330837,0.247307445,0
0.947584909,0.820517563,0.574374086,1
0.17746515,0.66916958,0.952620322,0
0.368184425,1,0.598262536,1
0.219002749,0.986688779,0.812207832,0
0.605293952,1,0.003233856,1
0.335915404,0.599607191,0.960461286,0
0.29928921,0.94150881,0.462608993,0
0.433987708,1,0.172022794,1
0.971359234,0.503240663,0.998987926,1
0.907244934,0.872979501,0.686120368,1
0.184777295,0.330380811,0.66261947,0
0.324220555,0.324582392,0.572065584,0
0.489215415,0.693508299,0.533363238,0
0.356792134,0.838266821,0.941226348,0
0.633215997,1,0.819238972,1
0.337647421,0.587650636,0.188874094,0
0.601109157,0.39769288,0.758202102,0
0.800671066,0.493778789,0.226445978,1
0.089582592,0.277267787,0.426810747,0
0.465304786,0.9912189,0.026091208,1
0.276154453,1,0.831293467,1
0.672700619,1,0.39965785,1
0.406991964,0.578943484,0.894382502,0
0.022850654,0.373748911,0.860351425,0
0.865040757,0.813142086,0.069270903,1
0.391221213,0.754535063,0.930753548,0
0.091870846,1,0.530215101,1
0.72457211,0.747203687,0.719899488,1
0.936905494,0.534860956,0.210629289,1
0.341323018,0.854500559,0.270810266,0
0.776695524,1,0.648318634,1
0.153848611,1,0.743412593,1
0.08973551,1,0.773657437,1
0.43536911,1,0.878723536,1
0.593634489,1,0.644144549,1
0.043357514,0.952922552,0.218356786,0
0.453108633,1,0.04511864,1
0.921772195,0.732852854,0.500946792,1
0.068017804,0.945137277,0.832407713,0
0.599679973,0.842070971,0.276343281,1
0.887488993,0.677018725,0.929595171,1
0.748594428,0.804651454,0.372965292,1
0.531399939,0.532008656,0.199733184,0
0.062450199,0.723219538,0.505613409,0
0.386202338,0.567003765,0.789369131,0
0.421181703,0.630616284,0.688572359,0
0.515336304,0.818951315,0.010671081,0
0.508094773,0.854200991,0.397662675,0
0.560486289,0.330366268,0.852780575,0
0.178301556,0.91117975,0.626874426,0
0.533808243,1,0.018910689,1
0.478312289,0.503758087,0.990765032,0
0.359030267,0.702402393,0.788573565,0
0.303934465,0.629006234,0.08828224,0
0.819844501,1,0.257770187,1
0.896196636,0.783650338,0.603509118,1
0.286545042,0.269944214,0.105249329,0
0.830031692,0.327746447,0.376159584,0
0.80075046,1,0.858052375,1
0.969418271,0.725611527,0.94309168,1
0.901680545,0.645340695,0.815394578,1
0.286126524,1,0.777071814,1
0.5791384,0.374410184,0.189277998,0
0.843678515,0.328791948,0.445618314,0
0.78276231,0.519944345,0.055589383,0
0.399627064,0.795178723,0.413980347,0
0.198323857,0.355431274,0.214823976,0
0.850419882,0.873577298,0.148603882,1
0.644577856,0.437588159,0.057230477,0
0.072875327,0.756308514,0.871263486,0
0.214205602,0.630296945,0.273178782,0
0.844761195,0.388127789,0.33969707,0
0.225118948,1,0.778196743,1
0.007749521,0.447537252,0.943753502,0
0.282541658,1,0.798528179,1
0.963497655,0.698917231,0.447256692,1
0.807482929,0.298422761,0.663225637,0
0.337043866,0.711680936,0.829302194,0
0.082002004,1,0.961472365,1
0.923642947,0.702352918,0.40840188,1
0.90549183,0.586555546,0.796993238,1
0.963582726,0.273707618,0.491152281,1
0.133280771,0.646735872,0.170295791,0
0.505322086,0.920076693,0.329825043,1
0.836553438,0.541744952,0.663643704,1
0.822812354,0.68172177,0.838197031,1
0.806306052,1,0.115799447,1
0.751510545,1,0.116104044,1
0.264379321,0.473067301,0.030175337,0
0.454987405,1,0.569064287,1
0.528474325,0.823658136,0.976441627,0
0.896289168,1,0.180812131,1
0.089350569,1,0.496192406,1
0.921353166,0.989588591,0.129217724,1
0.770862074,0.686606326,0.449415524,1
0.533853026,0.802668878,0.262896839,0
0.664794064,0.536362783,0.775157467,0
0.767254339,0.449111321,0.370937789,0
0.201004282,0.513395868,0.008746662,0
0.109099065,0.55003199,0.874730896,0
0.60485305,0.496223064,0.284592141,0
0.326805937,0.79514184,0.076108696,0
0.728106556,0.568920504,0.700344019,0
0.631896466,0.704016612,0.408413928,0
0.179259114,1,0.965171607,1
0.789118435,0.712458978,0.570291353,1
0.067507427,0.772788759,0.506519443,0
0.730659289,0.528217166,0.214661698,0
0.892435494,0.332174991,0.144982497,1
0.492027448,1,0.362711241,1
0.495248846,0.272473294,0.153526953,0
0.217396338,1,0.275989833,1
0.654348547,0.546916174,0.139844065,0
0.403701116,0.993939539,0.93436608,1
0.581814331,0.757698042,0.753197203,0
0.129638584,1,0.651687754,1
0.682539362,1,0.069077926,1
0.758764024,0.487663248,0.084940767,0
0.626899371,1,0.442107407,1
0.884625832,0.824067614,0.536017371,1
0.763872957,0.546329944,0.907276823,0
0.542691504,1,0.994101762,1
0.309339239,0.571594566,0.974956192,0
0.839419319,1,0.323029393,1
0.547857271,0.564758926,0.432402057,0
0.166783495,0.359854476,0.477962654,0
0.646121319,0.295551534,0.510505504,0
0.214901749,1,0.477336088,1
0.943643165,0.495792686,0.034670838,1
0.744768562,0.559833484,0.166492315,0
0.263935547,0.600353216,0.274644322,0
0.243672223,0.407407387,0.121110857,0
0.263254359,1,0.794516653,1
0.535150181,0.992408587,0.048143396,1
0.928525653,0.558050521,0.380221462,1
0.751666558,0.660776258,0.576859627,1
0.39994536,0.825626128,0.690427132,0
0.150233332,0.533269276,0.151924379,0
0.505758686,0.577361963,0.32359051,0
0.370146187,0.328665783,0.395612203,0
